event,Mw,PGA,GWT,y,crit_FS,crit_depth,qc1Ncs_crit,Ic_crit,sev_crit,n_liq_layers,LPI,crit_FS_capped
Hyogoken-Nambu,6.9,0.6,2.5,1,0.16999654752714485,10.350000000000001,58.307448449361374,1.8413799163311035,96.5000455095731,979,27.85778655282402,0.16999654752714485
Hyogoken-Nambu,6.9,0.45,2.6,1,0.2738016294331575,9.690000000000001,73.88434663077113,1.7840839047278085,107.59859116453242,960,16.160414786050524,0.2738016294331575
Loma Prieta,6.93,0.28,3.0,1,0.47545668994540763,6.240000000000001,67.33228507314394,1.7991943587371362,85.78428139858124,666,9.031817866540296,0.47545668994540763
Loma Prieta,6.93,0.28,3.0,0,0.44360187151957897,15.92,70.35457070547025,2.175404719256204,167.18309604648402,1137,9.749620089103399,0.44360187151957897
Haicheng,7.0,0.3,1.52,1,0.35339063554779926,5.37,68.5544093223092,1.7876904669656493,48.32652639279239,671,23.23716637276219,0.35339063554779926
Loma Prieta,6.93,0.22,3.4,1,0.6374907151763587,8.18,78.76094388275457,1.9178956228497452,101.74567489172799,473,1.2041089625825292,0.6374907151763587
Loma Prieta,6.93,0.18,2.4,1,0.602234735032602,9.67,67.23979397776709,1.777993220213629,89.97096537500288,393,6.2719980638258885,0.602234735032602
Loma Prieta,6.93,0.18,2.4,1,0.6350401204780419,9.15,73.00338254315818,2.5628347722119265,86.17166607486311,488,6.951605145816473,0.6350401204780419
Loma Prieta,6.93,0.18,2.4,1,0.5877435068099208,9.790000000000001,64.76498445158207,1.8018508256685328,90.00937932235911,462,7.901738863994005,0.5877435068099208
Kocaeli,7.51,0.4,1.0,1,0.2146139300221443,9.96,65.42148255143555,2.317173745996731,79.17258558438141,335,13.162598957324649,0.2146139300221443
Superstition Hills,6.54,0.2,2.1,0,0.5909693842924114,14.03,68.32703682221916,2.06896636808689,129.8702973816949,883,8.99019009616472,0.5909693842924114
Elmore Ranch,6.22,0.09,2.1,0,1.3901170566894603,14.02,68.33141368609512,2.0693766853612323,129.81990662685016,883,0.0,1.3901170566894603
Westmorland,5.9,0.2,2.1,1,0.6629443219775093,14.02,68.33141368609512,2.0693766853612323,129.81990662685016,883,5.765198780030232,0.6629443219775093
Imperial Valley,6.53,0.2,2.1,1,0.5920107712546088,14.03,68.32703682221916,2.06896636808689,129.8702973816949,883,8.938499901111985,0.5920107712546088
Superstition Hills,6.54,0.18,2.1,0,0.6708930962351825,14.959999999999999,65.73031632308235,1.9781692371045867,148.58410974100636,978,2.657688948307102,0.6708930962351825
Westmorland,5.9,0.2,2.1,0,0.6805277604651576,14.959999999999999,65.73031632308235,1.9781692371045867,148.58410974100636,978,2.5903438610142233,0.6805277604651576
Imperial Valley,6.53,0.2,2.1,0,0.6049121616907737,14.959999999999999,65.73031632308235,1.9781692371045867,148.58410974100636,978,4.548971012311659,0.6049121616907737
Loma Prieta,6.93,0.38,3.5,0,0.33071595735145015,14.1,70.58250619478792,1.6450668262968002,153.07637000575096,929,17.99311805158125,0.33071595735145015
Loma Prieta,6.93,0.38,4.1,1,0.37409099452080485,10.36,80.67543447227737,1.8154025421924276,120.48871116531315,867,22.664850868766724,0.37409099452080485
Edgecumbe,6.6,0.44,0.8,1,0.19363598759108971,4.58,53.05320592641867,1.8013301222597946,36.345777423565195,1169,41.82253362734794,0.19363598759108971
Edgecumbe,6.6,0.44,0.7,0,0.21476195303832463,3.08,58.76174671837627,1.7394782035623222,25.880648605147663,1089,31.2402860826271,0.21476195303832463
Edgecumbe,6.6,0.44,0.9,0,0.24052272791039153,4.79,73.23953384603105,1.7585100218014762,40.973669127202506,1100,29.588562755768272,0.24052272791039153
Edgecumbe,6.6,0.44,0.61,1,0.20364948350459608,2.44,51.9544364670768,1.791815468823785,20.392528160755838,1322,40.282911544214215,0.20364948350459608
Loma Prieta,6.93,0.28,2.6,0,0.8422114034126873,4.43,117.0631832735946,1.495509987035017,63.87916682411553,697,0.10376860485126085,0.8422114034126873
Loma Prieta,6.93,0.28,3.7,0,0.6385838252410286,6.87,97.36649738337286,1.647612925170071,92.00143191728259,729,1.710952456476321,0.6385838252410286
Imperial Valley,6.53,0.16,0.3,1,0.6044208293670968,3.15,68.27116681164946,2.1296340076275913,27.381424184368896,738,3.8893113275430298,0.6044208293670968
Westmorland,5.9,0.17,0.3,0,0.5975230722420309,3.15,68.27116681164946,2.1296340076275913,27.381424184368896,738,3.8427762640035787,0.5975230722420309
Superstition Hills,6.6,0.19,0.3,0,0.5063556166952707,3.15,68.27116681164946,2.1296340076275913,27.381424184368896,738,5.943052700584447,0.5063556166952707
Baja,7.2,0.265,2.0,1,0.5051661162181725,5.0,79.48296031833871,2.586459858780328,61.02767993476191,1231,8.431902321075242,0.5051661162181725
Loma Prieta,6.93,0.22,0.8,1,0.42037851282161837,8.33,69.9481698134326,1.8246869680057378,64.42028785082891,813,28.890137612498663,0.42037851282161837
Hyogoken-Nambu,6.9,0.6,1.9,0,0.2714305127900195,3.5500000000000003,87.73916240382363,2.589246989528168,45.35017114611877,586,4.608609632501243,0.2714305127900195
Kocaeli,7.51,0.37,1.0,1,0.2181843387838728,11.33,69.7125745281805,2.592081624180469,73.10321883368184,205,8.375952122791048,0.2181843387838728
Loma Prieta,6.93,0.28,3.0,1,0.4686861331168679,9.420000000000002,77.62566696923562,1.8398779320594918,109.2700099524597,1128,22.75198536917904,0.4686861331168679
Loma Prieta,6.93,0.28,3.0,1,0.41169253051153115,10.47,63.30947562126946,2.5908893227825924,116.63887811691912,694,9.514745159953776,0.41169253051153115
Kocaeli,7.51,0.37,0.5,1,0.21525639914085068,2.42,49.56301271173362,1.8669553227730151,19.24706613383084,1678,49.52492863412124,0.21525639914085068
Hyogoken-Nambu,6.9,0.65,2.0,0,0.18238969672121896,10.11,75.22635076825576,2.4309503265411725,106.41802459319803,1080,16.30538022394033,0.18238969672121896
Loma Prieta,6.93,0.38,3.5,1,0.3684055345041504,11.700000000000001,84.91577998192518,2.342103713879674,128.05883920331684,885,25.252656400618818,0.3684055345041504
Achaia-Ilia,6.4,0.18,0.4,1,0.4821084569948777,3.8000000000000003,58.120111818227365,1.836128591526012,30.33316451641197,881,14.746473723747851,0.4821084569948777
Achaia-Ilia,6.4,0.18,0.4,0,0.5054023885520594,7.88,62.43050279759248,1.8748019895342618,63.57955677830627,631,3.9995810104884635,0.5054023885520594
Niigata,7.6,0.162,1.1,1,0.5182040469573701,9.5,54.680120014879456,1.8200973193816532,87.69740923726995,911,8.759794479503238,0.5182040469573701
Niigata,7.6,0.162,1.4,1,0.707588822347529,10.96,91.65877106506647,2.5588613357052683,103.99535827497982,1002,6.6581877291437035,0.707588822347529
Niigata,7.6,0.162,1.7,0,0.7716977908946883,4.71,78.43734357157062,2.5821098858162257,56.335996615519335,241,0.3372280730027539,0.7716977908946883
Hyogoken-Nambu,6.9,0.4,1.5,1,0.25084777674891656,6.3999999999999995,58.43920981518084,1.8672539112115825,65.09362634967738,796,20.31731505603801,0.25084777674891656
Loma Prieta,6.93,0.33,5.3,1,0.3659400147796224,9.930000000000001,53.026152988859316,1.7708998350101828,106.07795051035319,550,17.121583732284595,0.3659400147796224
Edgecumbe,6.6,0.26,1.3,1,0.3524437242338002,7.6000000000000005,57.41486328107868,1.752420586785269,61.95516562209647,1196,29.139153032340047,0.3524437242338002
Loma Prieta,6.93,0.12,6.4,0,1.0837043182823352,17.87,52.167356696156446,1.8110765196418264,225.26657796030858,765,0.0,1.0837043182823352
Loma Prieta,6.93,0.12,6.4,0,1.2205449788970968,19.07,67.35670782372003,2.578438559250431,237.15718866137803,803,0.0,1.2205449788970968
Tangshan,7.6,0.64,3.7,1,0.29224042904548825,5.11,98.7260436737879,2.5538394671620486,73.19900053089212,137,3.583343763590344,0.29224042904548825
Tangshan,7.6,0.64,1.1,0,0.17194542728906337,3.11,72.40447231242824,2.3197352961256006,28.12231617273008,196,7.026503853927941,0.17194542728906337
Tangshan,7.6,0.64,1.5,1,0.21147726205003842,3.91,86.07764308011227,2.3272419757049443,45.9890064959901,284,12.591330837989005,0.21147726205003842
Tangshan,7.6,0.64,3.0,1,0.2219166141294241,7.73,91.93180313201577,2.5364292480131256,96.8502792161511,522,13.925066905128318,0.2219166141294241
Tangshan,7.6,0.64,2.2,1,0.22111133732651245,11.3,106.1677812997157,2.4643218082090526,120.59031401893532,678,19.324398217584516,0.22111133732651245
Tangshan,7.6,0.64,1.1,0,0.1741386189957821,4.02,73.88793855979272,1.7179592319471002,42.42358868142937,546,23.998847635374037,0.1741386189957821
Tangshan,7.6,0.64,1.5,1,0.20844139275454668,6.710000000000001,101.48370619195484,1.9010723738871798,67.30381672904818,275,11.797443880784819,0.20844139275454668
Tangshan,7.6,0.61,0.9,1,0.19957485941126776,2.4000000000000004,76.69509982416739,1.9905750471638428,25.447561331384108,344,10.363775041893376,0.19957485941126776
Tangshan,7.6,0.58,1.1,1,0.18197416364996388,12.03,80.96841715526317,2.5294232352398756,118.61071878352355,968,15.164100871235838,0.18197416364996388
Tangshan,7.6,0.26,3.5,0,0.6094501431391903,12.16,109.86461702788407,2.0629538724256977,139.68111513968856,707,2.28329734759012,0.6094501431391903
Loma Prieta,6.93,0.13,5.0,1,1.1008974277897756,10.07,73.11732210301841,1.783967198896533,125.76035160490804,886,0.0,1.1008974277897756
Loma Prieta,6.93,0.13,4.2,0,0.865624197374817,9.74,51.583760452830845,1.8331646880607448,106.90636844033781,1185,0.26893944939509684,0.865624197374817
Hyogoken-Nambu,6.9,0.5,2.0,1,0.22110774712718803,6.580000000000001,63.22939425879668,2.4238494715475256,70.66905333143868,395,14.4926452075884,0.22110774712718803
Tohoku,9.0,0.17,1.1,0,0.4809531840801913,19.09,81.58543088457705,2.4620274498502526,182.87347183616367,1505,5.912887861180154,0.4809531840801913
Tohoku,9.0,0.18,2.5,0,0.40304054135186607,20.0,68.57823253957227,2.3508101820711396,158.04148778265125,602,6.8379496789343746,0.40304054135186607
Tohoku,9.0,0.21,1.1,1,0.35994287570550104,14.559999999999999,78.13575382051779,2.4950583669082436,116.29902181088963,954,23.54153710793183,0.35994287570550104
Tohoku,9.0,0.22,1.3,1,0.30350778788864974,18.55,65.7037089193936,1.90316781924048,136.78924807070084,809,17.729402199787366,0.30350778788864974
Tohoku,9.0,0.169,1.2,0,0.4211586736034567,19.19,72.67258710343334,1.6847872425360173,149.351101399521,905,14.387194514204678,0.4211586736034567
Tohoku,9.0,0.199,1.2,1,0.38911090069407755,13.42,79.42870285563421,2.586791176690494,107.96229556497026,939,16.48130952878619,0.38911090069407755
Tohoku,9.0,0.256,1.6,1,0.32801365249896974,11.69,80.22947397024045,2.575001870790508,103.26880596302402,1146,28.385856034424997,0.32801365249896974
Loma Prieta,6.93,0.16,1.5,0,0.7468506257634678,9.88,79.64641497688932,1.8749231151083512,104.74594290949993,957,0.7669559211711883,0.7468506257634678
Loma Prieta,6.93,0.28,2.4,1,0.3952668907447673,10.66,62.82767651467018,1.7934112179181794,116.23160178742903,1277,3.8424659022698044,0.3952668907447673
Loma Prieta,6.93,0.28,1.7,0,0.37420453591622393,12.36,67.19699562088279,2.585593033332158,111.99873791502145,918,7.613015551860112,0.37420453591622393
Loma Prieta,6.93,0.28,1.7,0,0.4658132041150494,12.65,91.03761325539236,2.144487578699975,119.40950208718728,983,4.877007252081296,0.4658132041150494
Loma Prieta,6.93,0.28,1.7,0,0.39222081497848144,10.099999999999998,70.75595051014706,1.9739630741595409,100.43040960730377,942,3.173738319582504,0.39222081497848144
Loma Prieta,6.93,0.28,2.4,1,0.4228835496166617,11.459999999999999,74.97497628887984,2.361993188198678,113.74899307461529,905,7.947993873275886,0.4228835496166617
Loma Prieta,6.93,0.28,1.3,1,0.3618800706454928,11.11,68.78656547523946,2.4880330803739774,97.04911472115111,991,12.776785372057052,0.3618800706454928
Loma Prieta,6.93,0.28,1.2,1,0.38941980653665387,11.790000000000001,77.13879901990248,2.5685789932102914,103.89603528750492,1241,16.312199883577087,0.38941980653665387
Loma Prieta,6.93,0.28,1.0,1,0.34252716685100854,5.91,61.46329220216495,1.7875305080969501,55.70465385182335,1065,16.8746199940011,0.34252716685100854
Loma Prieta,6.93,0.28,1.0,1,0.38396100879960054,11.010000000000002,78.17229350704451,2.579375288396039,95.82852218284317,1016,18.324706979417783,0.38396100879960054
Loma Prieta,6.93,0.28,1.9,1,0.3632330919504123,14.25,62.48015133354531,1.8213979660876842,121.95188270967736,805,10.153935470613064,0.3632330919504123
Loma Prieta,6.93,0.28,1.9,1,0.3550427464356073,10.03,62.76890567341007,2.5717087024934178,88.24746880634815,505,8.698694228273515,0.3550427464356073
Loma Prieta,6.93,0.28,1.8,1,0.37489551318634684,10.88,66.30407388062906,1.7728312331273153,102.8252415610996,1268,19.638636355159576,0.37489551318634684
Loma Prieta,6.93,0.28,2.5,1,0.43684597817700843,15.09,75.55239935857995,1.6398958192597162,146.24796387658193,1181,3.7481331465742036,0.43684597817700843
Loma Prieta,6.93,0.28,3.4,0,0.4485334111915158,13.549999999999999,70.592832555927,2.5858401666007964,150.60921007200588,1316,1.6452318093057783,0.4485334111915158
Loma Prieta,6.93,0.28,3.0,1,0.4271930249707219,14.98,69.42628849892738,2.198195344372135,148.7093983750533,722,9.52360940966947,0.4271930249707219
Loma Prieta,6.93,0.28,2.7,1,0.4144832663216541,14.48,68.83930348237206,2.0791592283115317,140.22156812219436,687,8.731733689982764,0.4144832663216541
Chi-Chi,7.62,0.6,1.1,1,0.16964693204573536,2.61,55.259028426037084,1.8631328908195963,24.277383734209785,547,27.154614748815725,0.16964693204573536
Edgecumbe,6.6,0.27,1.44,0,0.3429021539782181,7.82,52.00563182312744,1.8172278683897674,71.02875730436071,871,15.649309073348165,0.3429021539782181
Edgecumbe,6.6,0.27,1.44,0,0.4003148814223784,6.87,67.85278858654895,1.7946665555344024,65.62966098256427,961,15.264820501417923,0.4003148814223784
Chi-Chi,7.62,0.6,1.2,1,0.1786940001550658,10.92,83.40041497481454,2.5515214786818197,107.24028982541768,785,28.24820058433217,0.1786940001550658
Edgecumbe,6.6,0.27,2.35,1,0.48584926739239126,7.52,80.19942773893408,1.9588021743747406,76.10013536071992,539,13.843230575628782,0.48584926739239126
Edgecumbe,6.6,0.27,2.2,1,0.38616936416083225,10.620000000000001,56.07864091892106,1.7489043597751222,103.52890355159319,682,11.832428419990574,0.38616936416083225
Edgecumbe,6.6,0.27,2.2,0,0.4473654000370219,6.56,70.07687851608017,1.7589452357699273,66.96500695287529,959,11.888885528077683,0.4473654000370219
Chi-Chi,7.62,0.6,1.0,1,0.16491231631610256,4.42,70.17425708528837,2.5895430163446145,39.659684550143,529,27.953164534786026,0.16491231631610256
Chi-Chi,7.62,0.25,0.56,1,0.3329694193839002,3.47,59.82808649539358,1.764417154138699,27.112810872165266,1068,31.62259322607617,0.3329694193839002
Chi-Chi,7.62,0.25,0.7,1,0.3431714313876927,3.3200000000000003,65.09716180975111,1.8184674247344204,24.062319273429598,1006,32.219205510341936,0.3431714313876927
Chi-Chi,7.62,0.25,2.4,0,0.3923207818333038,13.72,68.36601702703258,1.70564682259764,122.5340780997104,1340,24.15981387378539,0.3923207818333038
Chi-Chi,7.62,0.25,1.7,0,0.3291792084804592,12.540000000000001,55.866995125207204,1.794607334065873,99.70389450690303,1329,28.861734024657924,0.3291792084804592
Chi-Chi,7.62,0.25,1.3,0,0.3645381866619542,11.040000000000001,72.64144634213534,2.586037692043792,87.89781403377937,857,22.457709401646614,0.3645381866619542
Chi-Chi,7.62,0.25,1.2,0,0.3418874989917661,10.9,61.08521663989896,1.7661843764050627,92.56802001736804,1189,25.521122117708632,0.3418874989917661
Chi-Chi,7.62,0.25,1.9,0,0.36130430352318416,18.830000000000002,57.57593988641034,1.7875779831580925,158.65674425321222,1041,21.6531711243286,0.36130430352318416
Chi-Chi,7.62,0.25,2.9,0,0.3959442839560786,15.74,68.0148415278045,2.534389359247985,134.9661134335368,716,15.288415112036732,0.3959442839560786
Chi-Chi,7.62,0.25,1.1,0,0.3778462074544619,6.43,71.3243187553712,2.4856282066298894,55.4165866955194,1357,31.36846075781849,0.3778462074544619
Chi-Chi,7.62,0.25,1.5,0,0.3747915995560032,14.409999999999998,70.12866907192446,2.5988126297228957,120.99173867640101,1358,27.38164831531352,0.3747915995560032
Chi-Chi,7.62,0.25,2.5,0,0.3686475006448514,19.27,58.454780056905236,1.8613477227634299,159.16068386882964,864,18.62353624567912,0.3686475006448514
Chi-Chi,7.62,0.25,0.6,1,0.3183926931303782,12.73,61.44832027369727,1.79409615292689,95.90662566610129,1192,33.876265306342425,0.3183926931303782
Chi-Chi,7.62,0.25,1.1,1,0.3477956428939931,16.61,63.191316310124144,1.8001683145629979,130.79976483322804,1530,36.98593210327929,0.3477956428939931
Chi-Chi,7.62,0.25,1.2,1,0.33974096640146334,13.3,63.45166933006974,1.7170127451633166,104.42431408016171,1577,35.925653708167125,0.33974096640146334
Chi-Chi,7.62,0.25,3.5,1,0.4800892456772506,11.379999999999999,83.00002133309752,1.759492772711484,112.61062813786216,698,15.83137151339002,0.4800892456772506
Chi-Chi,7.62,0.25,1.4,0,0.3408627812738709,9.1,62.28873603119367,1.8703212555451965,72.87485615228046,1353,31.574614026897518,0.3408627812738709
Chi-Chi,7.62,0.25,0.7,1,0.3502446397095778,7.47,72.09959433238733,1.78911339548155,58.969273320929744,1035,34.24601143128743,0.3502446397095778
Chi-Chi,7.62,0.25,1.4,0,0.37653688992127193,11.36,76.27532172057543,1.8028131845747126,90.25166851521091,1292,28.792351277986008,0.37653688992127193
Kocaeli,7.51,0.37,1.0,1,0.24312937107967827,7.65,68.75971834842905,1.876760010437442,63.18084397943204,1000,33.01223215579476,0.24312937107967827
Hyogoken-Nambu,6.9,0.5,3.0,0,0.22105493147516558,15.770000000000001,52.61888910840423,1.7780135136586965,172.29046321158694,718,11.698620141087144,0.22105493147516558
